"","county","total_pop","job","n_county","prop_county","job_class","job_type","n_county_type","prop_county_type","n_county_class","prop_county_class","year"
"4347","Santa Clara ",848595," Textile, apparel, and furnishings workers",2432,0.00286591365728056,"blue_collar","construction\contracting",53260,0.0627625663596887,335940,0.39587789228077,2009
"4348","Solano ",182777," Textile, apparel, and furnishings workers",0,0,"blue_collar","construction\contracting",10880,0.0595260891687685,90605,0.495713355619142,2009
"4349","Sonoma ",230499," Textile, apparel, and furnishings workers",997,0.00432539837483026,"blue_collar","construction\contracting",14524,0.063011119354097,107252,0.465303537108621,2009
"4350","Alameda ",718711," Woodworkers",564,0.000784738232752803,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4351","Contra Costa ",485171," Woodworkers",393,0.000810023682371782,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4352","Marin ",123989," Woodworkers",93,0.000750066538160643,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4353","San Francisco ",446397," Woodworkers",236,0.000528677388064884,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4354","San Mateo ",361261," Woodworkers",104,0.000287880507444756,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4355","Santa Clara ",848595," Woodworkers",279,0.000328778746044933,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4356","Solano ",182777," Woodworkers",157,0.000858970220541972,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4357","Sonoma ",230499," Woodworkers",239,0.00103688085414687,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4358","Alameda ",718711," Plant and system operators",925,0.00128702635690841,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4359","Contra Costa ",485171," Plant and system operators",1082,0.00223014153772587,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4360","Marin ",123989," Plant and system operators",73,0.000588761906298139,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4361","San Francisco ",446397," Plant and system operators",605,0.00135529584652227,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4362","San Mateo ",361261," Plant and system operators",724,0.00200409122490388,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4363","Santa Clara ",848595," Plant and system operators",666,0.00078482668410726,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4364","Solano ",182777," Plant and system operators",1163,0.00636294500949244,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4365","Sonoma ",230499," Plant and system operators",415,0.00180044165050608,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4366","Alameda ",718711," Other production occupations including supervisors",14318,0.0199217766250969,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4367","Contra Costa ",485171," Other production occupations including supervisors",7026,0.0144814920924787,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4368","Marin ",123989," Other production occupations including supervisors",809,0.00652477235883828,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4369","San Francisco ",446397," Other production occupations including supervisors",2611,0.00584905364507378,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4370","San Mateo ",361261," Other production occupations including supervisors",4503,0.0124646723559975,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4371","Santa Clara ",848595," Other production occupations including supervisors",19027,0.0224217677455088,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4372","Solano ",182777," Other production occupations including supervisors",5726,0.031327792884225,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4373","Sonoma ",230499," Other production occupations including supervisors",6287,0.0272756064017631,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4374","Alameda ",718711," Supervisors, transportation and material moving workers",1317,0.00183244725626851,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4375","Contra Costa ",485171," Supervisors, transportation and material moving workers",546,0.00112537641367683,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4376","Marin ",123989," Supervisors, transportation and material moving workers",0,0,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4377","San Francisco ",446397," Supervisors, transportation and material moving workers",415,0.000929665745961554,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4378","San Mateo ",361261," Supervisors, transportation and material moving workers",894,0.00247466513130396,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4379","Santa Clara ",848595," Supervisors, transportation and material moving workers",436,0.000513790441847996,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4380","Solano ",182777," Supervisors, transportation and material moving workers",121,0.000662008896086488,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4381","Sonoma ",230499," Supervisors, transportation and material moving workers",170,0.00073753031466514,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4382","Alameda ",718711," Air transportation workers",826,0.00114927975222308,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4383","Contra Costa ",485171," Air transportation workers",321,0.000661622397051761,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4384","Marin ",123989," Air transportation workers",287,0.00231472146722693,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4385","San Francisco ",446397," Air transportation workers",271,0.000607082932905015,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4386","San Mateo ",361261," Air transportation workers",313,0.000866409604136621,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4387","Santa Clara ",848595," Air transportation workers",422,0.000497292583623519,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4388","Solano ",182777," Air transportation workers",209,0.00114346991142212,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4389","Sonoma ",230499," Air transportation workers",240,0.00104121926776255,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4390","Alameda ",718711," Rail and water transportation workers",392,0.000545420899360104,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4391","Contra Costa ",485171," Rail and water transportation workers",1123,0.00231464782519977,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4392","Marin ",123989," Rail and water transportation workers",71,0.000572631443111889,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4393","San Francisco ",446397," Rail and water transportation workers",965,0.00216175287916361,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4394","San Mateo ",361261," Rail and water transportation workers",479,0.00132591118332729,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4395","Santa Clara ",848595," Rail and water transportation workers",325,0.000382985994496786,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4396","Solano ",182777," Rail and water transportation workers",319,0.00174529618059165,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4397","Sonoma ",230499," Rail and water transportation workers",0,0,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4398","Alameda ",718711," Bus drivers",2650,0.00368715659006193,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4399","Contra Costa ",485171," Bus drivers",2641,0.00544344159069689,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4400","Marin ",123989," Bus drivers",502,0.00404874625974885,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4401","San Francisco ",446397," Bus drivers",1129,0.00252913886070023,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4402","San Mateo ",361261," Bus drivers",979,0.002709952084504,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4403","Santa Clara ",848595," Bus drivers",2428,0.00286119998350214,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4404","Solano ",182777," Bus drivers",1319,0.00721644408213287,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4405","Sonoma ",230499," Bus drivers",855,0.00370934364140408,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4406","Alameda ",718711," Driver/sales workers and truck drivers",11248,0.0156502405000063,"blue_collar","production",137332,0.191080976915617,301730,0.419821040724297,2009
"4407","Contra Costa ",485171," Driver/sales workers and truck drivers",7299,0.0150441802993171,"blue_collar","production",79485,0.163828835606415,212933,0.438882373431223,2009
"4408","Marin ",123989," Driver/sales workers and truck drivers",751,0.00605698892643702,"blue_collar","production",25711,0.207365169490842,45885,0.37007315165055,2009
"4409","San Francisco ",446397," Driver/sales workers and truck drivers",3256,0.0072939558285562,"blue_collar","production",88157,0.197485646184898,165830,0.371485471452541,2009
"4410","San Mateo ",361261," Driver/sales workers and truck drivers",4505,0.0124702085196022,"blue_collar","production",60603,0.167754061468024,143638,0.397601733926441,2009
"4411","Santa Clara ",848595," Driver/sales workers and truck drivers",9449,0.0111348758830773,"blue_collar","production",137014,0.161459824769177,335940,0.39587789228077,2009
"4412","Solano ",182777," Driver/sales workers and truck drivers",3479,0.0190341235494619,"blue_collar","production",32923,0.180126602362442,90605,0.495713355619142,2009
"4413","Sonoma ",230499," Driver/sales workers and truck drivers",3897,0.0169067978602944,"blue_collar","production",40981,0.177792528384071,107252,0.465303537108621,2009
"4414","Alameda ",718711," Motor vehicle operators except bus and truck drivers",1711,0.00238065091531923,"blue_collar","transportation",19918,0.0277135037588127,301730,0.419821040724297,2009
"4415","Contra Costa ",485171," Motor vehicle operators except bus and truck drivers",945,0.00194776686982528,"blue_collar","transportation",9605,0.0197971436874834,212933,0.438882373431223,2009
"4416","Marin ",123989," Motor vehicle operators except bus and truck drivers",123,0.000992023485954399,"blue_collar","transportation",1623,0.0130898708756422,45885,0.37007315165055,2009
"4417","San Francisco ",446397," Motor vehicle operators except bus and truck drivers",2256,0.00505379740455245,"blue_collar","transportation",7660,0.0171596135278687,165830,0.371485471452541,2009
"4418","San Mateo ",361261," Motor vehicle operators except bus and truck drivers",1999,0.00553339552290449,"blue_collar","transportation",8751,0.0242234838523948,143638,0.397601733926441,2009
"4419","Santa Clara ",848595," Motor vehicle operators except bus and truck drivers",1360,0.00160264908466347,"blue_collar","transportation",14329,0.0168855578927521,335940,0.39587789228077,2009
"4420","Solano ",182777," Motor vehicle operators except bus and truck drivers",309,0.00169058470157624,"blue_collar","transportation",5379,0.0294293045623902,90605,0.495713355619142,2009
"4421","Sonoma ",230499," Motor vehicle operators except bus and truck drivers",379,0.00164425876034169,"blue_collar","transportation",5656,0.0245380674102708,107252,0.465303537108621,2009
"4422","Alameda ",718711," Other transportation workers",1622,0.00225681810908696,"blue_collar","transportation",19918,0.0277135037588127,301730,0.419821040724297,2009
"4423","Contra Costa ",485171," Other transportation workers",1205,0.00248366040014758,"blue_collar","transportation",9605,0.0197971436874834,212933,0.438882373431223,2009
"4424","Marin ",123989," Other transportation workers",0,0,"blue_collar","transportation",1623,0.0130898708756422,45885,0.37007315165055,2009
"4425","San Francisco ",446397," Other transportation workers",408,0.000913984636993528,"blue_collar","transportation",7660,0.0171596135278687,165830,0.371485471452541,2009
"4426","San Mateo ",361261," Other transportation workers",1357,0.0037562870057936,"blue_collar","transportation",8751,0.0242234838523948,143638,0.397601733926441,2009
"4427","Santa Clara ",848595," Other transportation workers",1111,0.0013092228919567,"blue_collar","transportation",14329,0.0168855578927521,335940,0.39587789228077,2009
"4428","Solano ",182777," Other transportation workers",353,0.00193131520924405,"blue_collar","transportation",5379,0.0294293045623902,90605,0.495713355619142,2009
"4429","Sonoma ",230499," Other transportation workers",447,0.00193927088620775,"blue_collar","transportation",5656,0.0245380674102708,107252,0.465303537108621,2009
"4430","Alameda ",718711," Material moving workers:",16585,0.0230760347344065,"blue_collar","transportation",19918,0.0277135037588127,301730,0.419821040724297,2009
"4431","Contra Costa ",485171," Material moving workers:",7455,0.0153657164175105,"blue_collar","transportation",9605,0.0197971436874834,212933,0.438882373431223,2009
"4432","Marin ",123989," Material moving workers:",1500,0.0120978473896878,"blue_collar","transportation",1623,0.0130898708756422,45885,0.37007315165055,2009
"4433","San Francisco ",446397," Material moving workers:",4996,0.0111918314863227,"blue_collar","transportation",7660,0.0171596135278687,165830,0.371485471452541,2009
"4434","San Mateo ",361261," Material moving workers:",5395,0.0149338013236967,"blue_collar","transportation",8751,0.0242234838523948,143638,0.397601733926441,2009
"4435","Santa Clara ",848595," Material moving workers:",11858,0.013973685916132,"blue_collar","transportation",14329,0.0168855578927521,335940,0.39587789228077,2009
"4436","Solano ",182777," Material moving workers:",4717,0.0258074046515699,"blue_collar","transportation",5379,0.0294293045623902,90605,0.495713355619142,2009
"4437","Sonoma ",230499," Material moving workers:",4830,0.0209545377637213,"blue_collar","transportation",5656,0.0245380674102708,107252,0.465303537108621,2009
"4438","Alameda ",729861," Management occupations:",78632,0.107735582528728,"white_collar","business",176684,0.242078971201366,388402,0.532158863125992,2008
"4439","Contra Costa ",500898," Management occupations:",59652,0.119090114154978,"white_collar","business",129551,0.258637487073216,255382,0.509848312430874,2008
"4440","Marin ",132232," Management occupations:",20684,0.156422046100793,"white_collar","business",37746,0.285452840462218,78127,0.590832778752496,2008
"4441","San Francisco ",452952," Management occupations:",62640,0.138292799237005,"white_collar","business",120626,0.266310779067098,270545,0.597292869884668,2008
"4442","San Mateo ",372213," Management occupations:",46365,0.124565772823625,"white_collar","business",97604,0.26222619844014,192988,0.518488070002928,2008
"4443","Santa Clara ",886919," Management occupations:",114435,0.129025311217823,"white_collar","business",226700,0.255603950304368,505124,0.569526642230012,2008
"4444","Solano ",187524," Management occupations:",16787,0.089519208208016,"white_collar","business",42439,0.226312365350568,82643,0.440706256265865,2008
"4445","Sonoma ",237622," Management occupations:",24116,0.101488919376152,"white_collar","business",54305,0.228535236636338,104853,0.44125964767572,2008
"4446","Alameda ",729861," Business and financial operations occupations:",37503,0.0513837566331123,"white_collar","business",176684,0.242078971201366,388402,0.532158863125992,2008
"4447","Contra Costa ",500898," Business and financial operations occupations:",30245,0.060381554727709,"white_collar","business",129551,0.258637487073216,255382,0.509848312430874,2008
"4448","Marin ",132232," Business and financial operations occupations:",8276,0.0625869683586424,"white_collar","business",37746,0.285452840462218,78127,0.590832778752496,2008
"4449","San Francisco ",452952," Business and financial operations occupations:",29900,0.0660114095974849,"white_collar","business",120626,0.266310779067098,270545,0.597292869884668,2008
"4450","San Mateo ",372213," Business and financial operations occupations:",19333,0.0519406898738088,"white_collar","business",97604,0.26222619844014,192988,0.518488070002928,2008
"4451","Santa Clara ",886919," Business and financial operations occupations:",49876,0.056235124064317,"white_collar","business",226700,0.255603950304368,505124,0.569526642230012,2008
"4452","Solano ",187524," Business and financial operations occupations:",7454,0.0397495787205904,"white_collar","business",42439,0.226312365350568,82643,0.440706256265865,2008
"4453","Sonoma ",237622," Business and financial operations occupations:",11158,0.0469569315972427,"white_collar","business",54305,0.228535236636338,104853,0.44125964767572,2008
"4454","Alameda ",729861," Computer and mathematical occupations:",35439,0.0485558209028842,"white_collar","tech",60194,0.0824732380549173,388402,0.532158863125992,2008
"4455","Contra Costa ",500898," Computer and mathematical occupations:",17565,0.0350670196327396,"white_collar","tech",28616,0.0571293956054925,255382,0.509848312430874,2008
"4456","Marin ",132232," Computer and mathematical occupations:",3102,0.0234587694355375,"white_collar","tech",5611,0.0424329965515155,78127,0.590832778752496,2008
"4457","San Francisco ",452952," Computer and mathematical occupations:",25037,0.0552751726452251,"white_collar","tech",36353,0.080257952277504,270545,0.597292869884668,2008
"4458","San Mateo ",372213," Computer and mathematical occupations:",16844,0.0452536585234798,"white_collar","tech",26854,0.0721468621461368,192988,0.518488070002928,2008
"4459","Santa Clara ",886919," Computer and mathematical occupations:",78814,0.0888626808085067,"white_collar","tech",134775,0.151958634328501,505124,0.569526642230012,2008
"4460","Solano ",187524," Computer and mathematical occupations:",3249,0.0173257822998656,"white_collar","tech",6695,0.0357020967982765,82643,0.440706256265865,2008
"4461","Sonoma ",237622," Computer and mathematical occupations:",3673,0.0154573229751454,"white_collar","tech",7846,0.033018828222976,104853,0.44125964767572,2008
"4462","Alameda ",729861," Architecture and engineering occupations:",24755,0.0339174171520331,"white_collar","tech",60194,0.0824732380549173,388402,0.532158863125992,2008
"4463","Contra Costa ",500898," Architecture and engineering occupations:",11051,0.0220623759727529,"white_collar","tech",28616,0.0571293956054925,255382,0.509848312430874,2008
"4464","Marin ",132232," Architecture and engineering occupations:",2509,0.018974227115978,"white_collar","tech",5611,0.0424329965515155,78127,0.590832778752496,2008
"4465","San Francisco ",452952," Architecture and engineering occupations:",11316,0.0249827796322789,"white_collar","tech",36353,0.080257952277504,270545,0.597292869884668,2008
"4466","San Mateo ",372213," Architecture and engineering occupations:",10010,0.0268932036226569,"white_collar","tech",26854,0.0721468621461368,192988,0.518488070002928,2008
"4467","Santa Clara ",886919," Architecture and engineering occupations:",55961,0.0630959535199945,"white_collar","tech",134775,0.151958634328501,505124,0.569526642230012,2008
"4468","Solano ",187524," Architecture and engineering occupations:",3446,0.0183763144984109,"white_collar","tech",6695,0.0357020967982765,82643,0.440706256265865,2008
"4469","Sonoma ",237622," Architecture and engineering occupations:",4173,0.0175615052478306,"white_collar","tech",7846,0.033018828222976,104853,0.44125964767572,2008
"4470","Alameda ",729861," Life, physical, and social science occupations:",16305,0.0223398701944617,"white_collar","production",142241,0.194887793703185,388402,0.532158863125992,2008
"4471","Contra Costa ",500898," Life, physical, and social science occupations:",8604,0.0171771498388894,"white_collar","production",88972,0.177624985525995,255382,0.509848312430874,2008
"4472","Marin ",132232," Life, physical, and social science occupations:",3100,0.0234436445035997,"white_collar","production",29706,0.224650614072237,78127,0.590832778752496,2008
"4473","San Francisco ",452952," Life, physical, and social science occupations:",11972,0.026431056712411,"white_collar","production",98199,0.216797806390081,270545,0.597292869884668,2008
"4474","San Mateo ",372213," Life, physical, and social science occupations:",7120,0.0191288321471845,"white_collar","production",59458,0.159741868231362,192988,0.518488070002928,2008
"4475","Santa Clara ",886919," Life, physical, and social science occupations:",15328,0.0172822997365036,"white_collar","production",138290,0.155921792181699,505124,0.569526642230012,2008
"4476","Solano ",187524," Life, physical, and social science occupations:",1306,0.00696444188477208,"white_collar","production",34416,0.183528508350931,82643,0.440706256265865,2008
"4477","Sonoma ",237622," Life, physical, and social science occupations:",2223,0.00935519438435835,"white_collar","production",38535,0.162169327755848,104853,0.44125964767572,2008
"4478","Alameda ",729861," Community and social services occupations:",11036,0.0151206873637583,"white_collar","production",142241,0.194887793703185,388402,0.532158863125992,2008
"4479","Contra Costa ",500898," Community and social services occupations:",6995,0.0139649190054662,"white_collar","production",88972,0.177624985525995,255382,0.509848312430874,2008
"4480","Marin ",132232," Community and social services occupations:",2274,0.0171970476132857,"white_collar","production",29706,0.224650614072237,78127,0.590832778752496,2008
"4481","San Francisco ",452952," Community and social services occupations:",7775,0.0171651742347975,"white_collar","production",98199,0.216797806390081,270545,0.597292869884668,2008
"4482","San Mateo ",372213," Community and social services occupations:",3342,0.00897872992077117,"white_collar","production",59458,0.159741868231362,192988,0.518488070002928,2008
"4483","Santa Clara ",886919," Community and social services occupations:",10294,0.0116064713914123,"white_collar","production",138290,0.155921792181699,505124,0.569526642230012,2008
"4484","Solano ",187524," Community and social services occupations:",3381,0.0180296921993985,"white_collar","production",34416,0.183528508350931,82643,0.440706256265865,2008
"4485","Sonoma ",237622," Community and social services occupations:",3418,0.014384190016076,"white_collar","production",38535,0.162169327755848,104853,0.44125964767572,2008
"4486","Alameda ",729861," Legal occupations:",11327,0.0155193934187469,"white_collar","production",142241,0.194887793703185,388402,0.532158863125992,2008
"4487","Contra Costa ",500898," Legal occupations:",8255,0.0164804011994458,"white_collar","production",88972,0.177624985525995,255382,0.509848312430874,2008
"4488","Marin ",132232," Legal occupations:",3939,0.0297885534515095,"white_collar","production",29706,0.224650614072237,78127,0.590832778752496,2008
"4489","San Francisco ",452952," Legal occupations:",15382,0.0339594482417563,"white_collar","production",98199,0.216797806390081,270545,0.597292869884668,2008
"4490","San Mateo ",372213," Legal occupations:",6845,0.0183900078718368,"white_collar","production",59458,0.159741868231362,192988,0.518488070002928,2008
"4491","Santa Clara ",886919," Legal occupations:",9917,0.0111814043898034,"white_collar","production",138290,0.155921792181699,505124,0.569526642230012,2008
"4492","Solano ",187524," Legal occupations:",1149,0.0061272157163883,"white_collar","production",34416,0.183528508350931,82643,0.440706256265865,2008
"4493","Sonoma ",237622," Legal occupations:",2046,0.00861031385982779,"white_collar","production",38535,0.162169327755848,104853,0.44125964767572,2008
"4494","Alameda ",729861," Education, training, and library occupations:",47643,0.065276812982198,"white_collar","production",142241,0.194887793703185,388402,0.532158863125992,2008
"4495","Contra Costa ",500898," Education, training, and library occupations:",28802,0.0575007286912705,"white_collar","production",88972,0.177624985525995,255382,0.509848312430874,2008
"4496","Marin ",132232," Education, training, and library occupations:",8425,0.063713775788009,"white_collar","production",29706,0.224650614072237,78127,0.590832778752496,2008
"4497","San Francisco ",452952," Education, training, and library occupations:",25934,0.0572555149331496,"white_collar","production",98199,0.216797806390081,270545,0.597292869884668,2008
"4498","San Mateo ",372213," Education, training, and library occupations:",16273,0.0437195906644851,"white_collar","production",59458,0.159741868231362,192988,0.518488070002928,2008
"4499","Santa Clara ",886919," Education, training, and library occupations:",43830,0.0494182670570819,"white_collar","production",138290,0.155921792181699,505124,0.569526642230012,2008
"4500","Solano ",187524," Education, training, and library occupations:",10502,0.0560034982188947,"white_collar","production",34416,0.183528508350931,82643,0.440706256265865,2008
"4501","Sonoma ",237622," Education, training, and library occupations:",13250,0.0557608302261575,"white_collar","production",38535,0.162169327755848,104853,0.44125964767572,2008
"4502","Alameda ",729861," Arts, design, entertainment, sports, and media occupations:",18524,0.0253801751292369,"white_collar","production",142241,0.194887793703185,388402,0.532158863125992,2008
"4503","Contra Costa ",500898," Arts, design, entertainment, sports, and media occupations:",11290,0.0225395190238332,"white_collar","production",88972,0.177624985525995,255382,0.509848312430874,2008
"4504","Marin ",132232," Arts, design, entertainment, sports, and media occupations:",6912,0.0522717647770585,"white_collar","production",29706,0.224650614072237,78127,0.590832778752496,2008
"4505","San Francisco ",452952," Arts, design, entertainment, sports, and media occupations:",23002,0.0507824228615836,"white_collar","production",98199,0.216797806390081,270545,0.597292869884668,2008
"4506","San Mateo ",372213," Arts, design, entertainment, sports, and media occupations:",8926,0.0239808926609226,"white_collar","production",59458,0.159741868231362,192988,0.518488070002928,2008
"4507","Santa Clara ",886919," Arts, design, entertainment, sports, and media occupations:",18257,0.0205847433643884,"white_collar","production",138290,0.155921792181699,505124,0.569526642230012,2008
"4508","Solano ",187524," Arts, design, entertainment, sports, and media occupations:",2663,0.014200848958,"white_collar","production",34416,0.183528508350931,82643,0.440706256265865,2008
"4509","Sonoma ",237622," Arts, design, entertainment, sports, and media occupations:",5267,0.0221654560604658,"white_collar","production",38535,0.162169327755848,104853,0.44125964767572,2008
"4510","Alameda ",729861," Healthcare practitioner and technical occupations:",32476,0.0444961437862826,"white_collar","healthcare",46689,0.0639697147813077,388402,0.532158863125992,2008
"4511","Contra Costa ",500898," Healthcare practitioner and technical occupations:",23457,0.0468298935112538,"white_collar","healthcare",33269,0.0664187119932601,255382,0.509848312430874,2008
"4512","Marin ",132232," Healthcare practitioner and technical occupations:",8409,0.0635927763325065,"white_collar","healthcare",10120,0.0765321556052998,78127,0.590832778752496,2008
"4513","San Francisco ",452952," Healthcare practitioner and technical occupations:",22750,0.0502260725198255,"white_collar","healthcare",29501,0.065130521556368,270545,0.597292869884668,2008
"4514","San Mateo ",372213," Healthcare practitioner and technical occupations:",18315,0.049205696738158,"white_collar","healthcare",26024,0.0699169561514509,192988,0.518488070002928,2008
"4515","Santa Clara ",886919," Healthcare practitioner and technical occupations:",34732,0.0391602840845669,"white_collar","healthcare",46023,0.051890871657953,505124,0.569526642230012,2008
"4516","Solano ",187524," Healthcare practitioner and technical occupations:",8926,0.0475992406305326,"white_collar","healthcare",14508,0.0773660971395661,82643,0.440706256265865,2008
"4517","Sonoma ",237622," Healthcare practitioner and technical occupations:",12073,0.0508075851562566,"white_collar","healthcare",16498,0.0694295982695205,104853,0.44125964767572,2008
"4518","Alameda ",729861," Nursing, psychiatric, and home health aides",6931,0.00949632875300913,"white_collar","healthcare",46689,0.0639697147813077,388402,0.532158863125992,2008
"4519","Contra Costa ",500898," Nursing, psychiatric, and home health aides",3712,0.00741069040004153,"white_collar","healthcare",33269,0.0664187119932601,255382,0.509848312430874,2008
"4520","Marin ",132232," Nursing, psychiatric, and home health aides",216,0.00163349264928308,"white_collar","healthcare",10120,0.0765321556052998,78127,0.590832778752496,2008
"4521","San Francisco ",452952," Nursing, psychiatric, and home health aides",3318,0.00732527949981455,"white_collar","healthcare",29501,0.065130521556368,270545,0.597292869884668,2008
"4522","San Mateo ",372213," Nursing, psychiatric, and home health aides",4063,0.0109157928390465,"white_collar","healthcare",26024,0.0699169561514509,192988,0.518488070002928,2008
"4523","Santa Clara ",886919," Nursing, psychiatric, and home health aides",4722,0.00532404875755283,"white_collar","healthcare",46023,0.051890871657953,505124,0.569526642230012,2008
"4524","Solano ",187524," Nursing, psychiatric, and home health aides",2671,0.0142435101640323,"white_collar","healthcare",14508,0.0773660971395661,82643,0.440706256265865,2008
"4525","Sonoma ",237622," Nursing, psychiatric, and home health aides",1825,0.00768026529530094,"white_collar","healthcare",16498,0.0694295982695205,104853,0.44125964767572,2008
"4526","Alameda ",729861," Occupational and physical therapist assistants and aides",51,6.98763189155195e-05,"white_collar","healthcare",46689,0.0639697147813077,388402,0.532158863125992,2008
"4527","Contra Costa ",500898," Occupational and physical therapist assistants and aides",139,0.000277501607113624,"white_collar","healthcare",33269,0.0664187119932601,255382,0.509848312430874,2008
"4528","Marin ",132232," Occupational and physical therapist assistants and aides",0,0,"white_collar","healthcare",10120,0.0765321556052998,78127,0.590832778752496,2008
"4529","San Francisco ",452952," Occupational and physical therapist assistants and aides",0,0,"white_collar","healthcare",29501,0.065130521556368,270545,0.597292869884668,2008
"4530","San Mateo ",372213," Occupational and physical therapist assistants and aides",165,0.000443294565208631,"white_collar","healthcare",26024,0.0699169561514509,192988,0.518488070002928,2008
"4531","Santa Clara ",886919," Occupational and physical therapist assistants and aides",134,0.000151084822853045,"white_collar","healthcare",46023,0.051890871657953,505124,0.569526642230012,2008
"4532","Solano ",187524," Occupational and physical therapist assistants and aides",159,0.000847891469891854,"white_collar","healthcare",14508,0.0773660971395661,82643,0.440706256265865,2008
"4533","Sonoma ",237622," Occupational and physical therapist assistants and aides",0,0,"white_collar","healthcare",16498,0.0694295982695205,104853,0.44125964767572,2008
"4534","Alameda ",729861," Other healthcare support occupations",6316,0.00865370255432199,"white_collar","healthcare",46689,0.0639697147813077,388402,0.532158863125992,2008
"4535","Contra Costa ",500898," Other healthcare support occupations",4308,0.00860055340608267,"white_collar","healthcare",33269,0.0664187119932601,255382,0.509848312430874,2008
"4536","Marin ",132232," Other healthcare support occupations",1237,0.00935477040353318,"white_collar","healthcare",10120,0.0765321556052998,78127,0.590832778752496,2008
"4537","San Francisco ",452952," Other healthcare support occupations",2745,0.00606024479415037,"white_collar","healthcare",29501,0.065130521556368,270545,0.597292869884668,2008
"4538","San Mateo ",372213," Other healthcare support occupations",2655,0.00713301254926615,"white_collar","healthcare",26024,0.0699169561514509,192988,0.518488070002928,2008
"4539","Santa Clara ",886919," Other healthcare support occupations",5621,0.00633767006908184,"white_collar","healthcare",46023,0.051890871657953,505124,0.569526642230012,2008
"4540","Solano ",187524," Other healthcare support occupations",2199,0.011726499008127,"white_collar","healthcare",14508,0.0773660971395661,82643,0.440706256265865,2008
