"","county","total_pop","job","n_county","prop_county","job_class","job_type","n_county_type","prop_county_type","n_county_class","prop_county_class","year"
"1111","King ",1068109," Law enforcement workers",4335,0.00405857454623077,"blue_collar","civil_servant",11562,0.0108247379246875,440871,0.412758435702723,2013
"1112","Kitsap ",113865," Law enforcement workers",974,0.00855398937338076,"blue_collar","civil_servant",3186,0.0279805032275063,53827,0.472726474333641,2013
"1113","Pierce ",360143," Law enforcement workers",2355,0.00653906920306656,"blue_collar","civil_servant",7960,0.0221023315738471,192560,0.534676503499999,2013
"1114","Snohomish ",369429," Law enforcement workers",2734,0.00740061013076938,"blue_collar","civil_servant",6549,0.0177273576248751,179967,0.487149086834006,2013
"1115","Thurston ",113047," Law enforcement workers",1300,0.0114996417419303,"blue_collar","civil_servant",2824,0.0249807602147779,55218,0.488451705927623,2013
"1116","King ",1068109," Other protective service workers",6344,0.00593946872463391,"blue_collar","civil_servant",11562,0.0108247379246875,440871,0.412758435702723,2013
"1117","Kitsap ",113865," Other protective service workers",1438,0.012628990471172,"blue_collar","civil_servant",3186,0.0279805032275063,53827,0.472726474333641,2013
"1118","Pierce ",360143," Other protective service workers",4568,0.0126838505815745,"blue_collar","civil_servant",7960,0.0221023315738471,192560,0.534676503499999,2013
"1119","Snohomish ",369429," Other protective service workers",2898,0.00784453846341246,"blue_collar","civil_servant",6549,0.0177273576248751,179967,0.487149086834006,2013
"1120","Thurston ",113047," Other protective service workers",1174,0.0103850610807894,"blue_collar","civil_servant",2824,0.0249807602147779,55218,0.488451705927623,2013
"1121","King ",1068109," Cooks and food preparation workers",25480,0.0238552432382837,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1122","Kitsap ",113865," Cooks and food preparation workers",2523,0.0221578184692399,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1123","Pierce ",360143," Cooks and food preparation workers",9385,0.026059093193537,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1124","Snohomish ",369429," Cooks and food preparation workers",6435,0.0174187732960867,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1125","Thurston ",113047," Cooks and food preparation workers",3419,0.0302440577812768,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1126","King ",1068109," Waiters and waitresses",13335,0.0124846808705853,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1127","Kitsap ",113865," Waiters and waitresses",734,0.00644623018486805,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1128","Pierce ",360143," Waiters and waitresses",3542,0.00983498221539777,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1129","Snohomish ",369429," Waiters and waitresses",3552,0.00961483803383059,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1130","Thurston ",113047," Waiters and waitresses",1204,0.0106504374286801,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1131","King ",1068109," Food and beverage serving workers except waiters/waitresses",8083,0.00756757971330641,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1132","Kitsap ",113865," Food and beverage serving workers except waiters/waitresses",1113,0.0097747332367277,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1133","Pierce ",360143," Food and beverage serving workers except waiters/waitresses",4775,0.0132586222694874,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1134","Snohomish ",369429," Food and beverage serving workers except waiters/waitresses",2403,0.00650463282525194,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1135","Thurston ",113047," Food and beverage serving workers except waiters/waitresses",1320,0.0116765593071908,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1136","King ",1068109," Other food preparation and serving related workers",7236,0.00677458948478105,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1137","Kitsap ",113865," Other food preparation and serving related workers",900,0.00790409695692267,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1138","Pierce ",360143," Other food preparation and serving related workers",1996,0.00554224294238677,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1139","Snohomish ",369429," Other food preparation and serving related workers",2529,0.00684569971496553,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1140","Thurston ",113047," Other food preparation and serving related workers",291,0.00257415057453979,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1141","King ",1068109," Building cleaning and pest control workers",22648,0.0212038284482202,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1142","Kitsap ",113865," Building cleaning and pest control workers",2439,0.0214201027532604,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1143","Pierce ",360143," Building cleaning and pest control workers",7466,0.0207306542123545,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1144","Snohomish ",369429," Building cleaning and pest control workers",7297,0.0197521039225399,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1145","Thurston ",113047," Building cleaning and pest control workers",2425,0.0214512547878316,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1146","King ",1068109," Grounds maintenance workers",8207,0.0076836727337753,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1147","Kitsap ",113865," Grounds maintenance workers",742,0.00651648882448514,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1148","Pierce ",360143," Grounds maintenance workers",3691,0.0102487067637022,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1149","Snohomish ",369429," Grounds maintenance workers",2253,0.00609860081368815,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1150","Thurston ",113047," Grounds maintenance workers",645,0.00570559147965006,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1151","King ",1068109," Personal appearance workers",8976,0.00840363670748959,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1152","Kitsap ",113865," Personal appearance workers",1007,0.00884380626180126,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1153","Pierce ",360143," Personal appearance workers",3567,0.00990439908591865,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1154","Snohomish ",369429," Personal appearance workers",3274,0.00886232537239903,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1155","Thurston ",113047," Personal appearance workers",717,0.00634249471458774,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1156","King ",1068109," Baggage porters and concierges, and tour and travel guides",1361,0.00127421452304961,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1157","Kitsap ",113865," Baggage porters and concierges, and tour and travel guides",153,0.00134369648267685,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1158","Pierce ",360143," Baggage porters and concierges, and tour and travel guides",202,0.000560888313808682,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1159","Snohomish ",369429," Baggage porters and concierges, and tour and travel guides",80,0.000216550406167356,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1160","Thurston ",113047," Baggage porters and concierges, and tour and travel guides",0,0,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1161","King ",1068109," Child care workers",10954,0.0102555076307755,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1162","Kitsap ",113865," Child care workers",717,0.00629693057568173,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1163","Pierce ",360143," Child care workers",4034,0.0112011062272486,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1164","Snohomish ",369429," Child care workers",3308,0.00895435929502015,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1165","Thurston ",113047," Child care workers",1375,0.0121630826116571,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1166","King ",1068109," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",19178,0.0179550963431635,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1167","Kitsap ",113865," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",2863,0.0251438106529662,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1168","Pierce ",360143," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",7547,0.0209555648728422,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1169","Snohomish ",369429," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",9478,0.0256558093706775,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1170","Thurston ",113047," Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers",1992,0.0176209894999425,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1171","King ",1068109," Cashiers",18145,0.0169879665839348,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1172","Kitsap ",113865," Cashiers",2848,0.0250120757036842,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1173","Pierce ",360143," Cashiers",7021,0.0194950339170829,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1174","Snohomish ",369429," Cashiers",7359,0.0199199304873196,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1175","Thurston ",113047," Cashiers",2143,0.018956717117659,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1176","King ",1068109," Retail sales workers except cashiers",24026,0.0224939589498825,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1177","Kitsap ",113865," Retail sales workers except cashiers",2801,0.0245993061959338,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1178","Pierce ",360143," Retail sales workers except cashiers",9304,0.0258341825330494,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1179","Snohomish ",369429," Retail sales workers except cashiers",8363,0.0226376380847199,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1180","Thurston ",113047," Retail sales workers except cashiers",2537,0.0224419931532902,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1181","King ",1068109," Sales representatives, services",13367,0.0125146403597386,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1182","Kitsap ",113865," Sales representatives, services",606,0.0053220919509946,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1183","Pierce ",360143," Sales representatives, services",3007,0.00834946118625102,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1184","Snohomish ",369429," Sales representatives, services",4326,0.0117099632134998,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1185","Thurston ",113047," Sales representatives, services",385,0.00340566313126399,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1186","King ",1068109," Sales representatives, wholesale and manufacturing",12787,0.0119716246188357,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1187","Kitsap ",113865," Sales representatives, wholesale and manufacturing",420,0.00368857857989725,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1188","Pierce ",360143," Sales representatives, wholesale and manufacturing",3549,0.00985441893914362,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1189","Snohomish ",369429," Sales representatives, wholesale and manufacturing",3113,0.00842651767998722,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1190","Thurston ",113047," Sales representatives, wholesale and manufacturing",1222,0.0108096632374145,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1191","King ",1068109," Other sales and related workers",10774,0.0100869855042884,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1192","Kitsap ",113865," Other sales and related workers",1276,0.0112062530189259,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1193","Pierce ",360143," Other sales and related workers",3753,0.010420860602594,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1194","Snohomish ",369429," Other sales and related workers",2982,0.00807191638988818,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1195","Thurston ",113047," Other sales and related workers",1305,0.0115438711332455,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1196","King ",1068109," Communications equipment operators",44,4.11942975857333e-05,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1197","Kitsap ",113865," Communications equipment operators",0,0,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1198","Pierce ",360143," Communications equipment operators",77,0.000213803961204299,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1199","Snohomish ",369429," Communications equipment operators",133,0.000360015050253229,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1200","Thurston ",113047," Communications equipment operators",0,0,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1201","King ",1068109," Financial clerks except bookkeeping, accounting, and auditing clerks",6615,0.00619318814840058,"white_collar","business",244243,0.228668609664369,569357,0.533051402057281,2013
"1202","Kitsap ",113865," Financial clerks except bookkeeping, accounting, and auditing clerks",1190,0.0104509726430422,"white_collar","business",21710,0.190664383260879,51750,0.454485575023054,2013
"1203","Pierce ",360143," Financial clerks except bookkeeping, accounting, and auditing clerks",2930,0.00813565722504672,"white_collar","business",65519,0.181924957586292,145661,0.404453231077655,2013
"1204","Snohomish ",369429," Financial clerks except bookkeeping, accounting, and auditing clerks",4329,0.011718083853731,"white_collar","business",71707,0.194102249688032,167209,0.452614710810467,2013
"1205","Thurston ",113047," Financial clerks except bookkeeping, accounting, and auditing clerks",547,0.00483869540987377,"white_collar","business",21001,0.185772289401753,49582,0.438596336037223,2013
"1206","King ",1068109," Bookkeeping, accounting, and auditing clerks",9515,0.00890826685291482,"white_collar","business",244243,0.228668609664369,569357,0.533051402057281,2013
"1207","Kitsap ",113865," Bookkeeping, accounting, and auditing clerks",929,0.00815878452553463,"white_collar","business",21710,0.190664383260879,51750,0.454485575023054,2013
"1208","Pierce ",360143," Bookkeeping, accounting, and auditing clerks",4024,0.0111733394790403,"white_collar","business",65519,0.181924957586292,145661,0.404453231077655,2013
"1209","Snohomish ",369429," Bookkeeping, accounting, and auditing clerks",4197,0.0113607756835549,"white_collar","business",71707,0.194102249688032,167209,0.452614710810467,2013
"1210","Thurston ",113047," Bookkeeping, accounting, and auditing clerks",1107,0.00979238723716684,"white_collar","business",21001,0.185772289401753,49582,0.438596336037223,2013
"1211","King ",1068109," Information and record clerks except customer service representatives",17574,0.0164533769493563,"white_collar","business",244243,0.228668609664369,569357,0.533051402057281,2013
"1212","Kitsap ",113865," Information and record clerks except customer service representatives",2710,0.0238001141702894,"white_collar","business",21710,0.190664383260879,51750,0.454485575023054,2013
"1213","Pierce ",360143," Information and record clerks except customer service representatives",8155,0.0226437831639099,"white_collar","business",65519,0.181924957586292,145661,0.404453231077655,2013
"1214","Snohomish ",369429," Information and record clerks except customer service representatives",5973,0.0161681947004702,"white_collar","business",71707,0.194102249688032,167209,0.452614710810467,2013
"1215","Thurston ",113047," Information and record clerks except customer service representatives",2835,0.0250780648756712,"white_collar","business",21001,0.185772289401753,49582,0.438596336037223,2013
"1216","King ",1068109," Customer service representatives",19124,0.0179045397052174,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1217","Kitsap ",113865," Customer service representatives",2134,0.0187414921178589,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1218","Pierce ",360143," Customer service representatives",6377,0.0177068553324652,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1219","Snohomish ",369429," Customer service representatives",6492,0.0175730654604809,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1220","Thurston ",113047," Customer service representatives",2673,0.0236450325970614,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1221","King ",1068109," Material recording, scheduling, dispatching, and distributing workers",22114,0.0207038794729751,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1222","Kitsap ",113865," Material recording, scheduling, dispatching, and distributing workers",2657,0.0233346506828262,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1223","Pierce ",360143," Material recording, scheduling, dispatching, and distributing workers",11521,0.0319900706108407,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1224","Snohomish ",369429," Material recording, scheduling, dispatching, and distributing workers",9438,0.0255475341675938,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1225","Thurston ",113047," Material recording, scheduling, dispatching, and distributing workers",3233,0.0285987244243545,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1226","King ",1068109," Secretaries and administrative assistants",19479,0.0182369027880113,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1227","Kitsap ",113865," Secretaries and administrative assistants",1546,0.0135774821060027,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1228","Pierce ",360143," Secretaries and administrative assistants",7154,0.019864331668254,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1229","Snohomish ",369429," Secretaries and administrative assistants",7844,0.0212327673247092,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1230","Thurston ",113047," Secretaries and administrative assistants",3441,0.0304386671030633,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1231","King ",1068109," Other office and administrative support workers",18618,0.0174308052829814,"blue_collar","service",283936,0.265830547256881,440871,0.412758435702723,2013
"1232","Kitsap ",113865," Other office and administrative support workers",1668,0.0146489263601634,"blue_collar","service",29147,0.255978571114917,53827,0.472726474333641,2013
"1233","Pierce ",360143," Other office and administrative support workers",7746,0.0215081231621884,"blue_collar","service",105714,0.293533402009757,192560,0.534676503499999,2013
"1234","Snohomish ",369429," Other office and administrative support workers",6356,0.0172049297699964,"blue_collar","service",97015,0.262607970679075,179967,0.487149086834006,2013
"1235","Thurston ",113047," Other office and administrative support workers",2373,0.0209912691181544,"blue_collar","service",32700,0.289260219200863,55218,0.488451705927623,2013
"1236","King ",1068109," Agricultural workers",1873,0.00175356634950178,"blue_collar","production",180677,0.169155956929489,440871,0.412758435702723,2013
"1237","Kitsap ",113865," Agricultural workers",255,0.00223949413779476,"blue_collar","production",17600,0.154569007157599,53827,0.472726474333641,2013
"1238","Pierce ",360143," Agricultural workers",812,0.00225465995451807,"blue_collar","production",57463,0.159556065229645,192560,0.534676503499999,2013
"1239","Snohomish ",369429," Agricultural workers",1706,0.00461793741151886,"blue_collar","production",58466,0.158260450587258,179967,0.487149086834006,2013
"1240","Thurston ",113047," Agricultural workers",346,0.00306067387900608,"blue_collar","production",16951,0.149946482436509,55218,0.488451705927623,2013
"1241","King ",1068109," Fishing and hunting, and forest, conservation, and logging workers",1265,0.00118433605558983,"blue_collar","production",180677,0.169155956929489,440871,0.412758435702723,2013
"1242","Kitsap ",113865," Fishing and hunting, and forest, conservation, and logging workers",20,0.000175646599042726,"blue_collar","production",17600,0.154569007157599,53827,0.472726474333641,2013
"1243","Pierce ",360143," Fishing and hunting, and forest, conservation, and logging workers",559,0.0015521612248468,"blue_collar","production",57463,0.159556065229645,192560,0.534676503499999,2013
"1244","Snohomish ",369429," Fishing and hunting, and forest, conservation, and logging workers",800,0.00216550406167356,"blue_collar","production",58466,0.158260450587258,179967,0.487149086834006,2013
"1245","Thurston ",113047," Fishing and hunting, and forest, conservation, and logging workers",0,0,"blue_collar","production",16951,0.149946482436509,55218,0.488451705927623,2013
"1246","King ",1068109," Carpenters",7430,0.00695621888777269,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1247","Kitsap ",113865," Carpenters",920,0.0080797435559654,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1248","Pierce ",360143," Carpenters",3348,0.00929630730015577,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1249","Snohomish ",369429," Carpenters",3046,0.00824515671482206,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1250","Thurston ",113047," Carpenters",433,0.00383026528788911,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1251","King ",1068109," Construction laborers",6019,0.00563519266292111,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1252","Kitsap ",113865," Construction laborers",756,0.00663944144381504,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1253","Pierce ",360143," Construction laborers",3350,0.00930186064979744,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1254","Snohomish ",369429," Construction laborers",3690,0.00998838748446928,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1255","Thurston ",113047," Construction laborers",2024,0.0179040576043592,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1256","King ",1068109," Electricians",3077,0.00288079212889321,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1257","Kitsap ",113865," Electricians",912,0.00800948491634831,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1258","Pierce ",360143," Electricians",2087,0.00579492035108276,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1259","Snohomish ",369429," Electricians",2392,0.00647485714440393,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1260","Thurston ",113047," Electricians",97,0.000858050191513264,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1261","King ",1068109," Painters and paperhangers",3740,0.00350151529478733,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1262","Kitsap ",113865," Painters and paperhangers",770,0.00676239406314495,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1263","Pierce ",360143," Painters and paperhangers",1175,0.00326259291448119,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1264","Snohomish ",369429," Painters and paperhangers",1192,0.0032266010518936,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1265","Thurston ",113047," Painters and paperhangers",629,0.00556405742744168,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1266","King ",1068109," Pipelayers, plumbers, pipefitters, and steamfitters",2395,0.00224228051631435,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1267","Kitsap ",113865," Pipelayers, plumbers, pipefitters, and steamfitters",1196,0.010503666622755,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1268","Pierce ",360143," Pipelayers, plumbers, pipefitters, and steamfitters",1011,0.00280721824386424,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1269","Snohomish ",369429," Pipelayers, plumbers, pipefitters, and steamfitters",2141,0.00579543024505385,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1270","Thurston ",113047," Pipelayers, plumbers, pipefitters, and steamfitters",102,0.000902279582828381,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1271","King ",1068109," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",6905,0.00646469601885201,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1272","Kitsap ",113865," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",1013,0.00889650024151407,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1273","Pierce ",360143," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",5300,0.0147163765504258,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1274","Snohomish ",369429," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",3298,0.00892729049424923,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1275","Thurston ",113047," Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers",1284,0.011358107689722,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1276","King ",1068109," Other construction workers and helpers",1422,0.00133132479924802,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1277","Kitsap ",113865," Other construction workers and helpers",367,0.00322311509243402,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1278","Pierce ",360143," Other construction workers and helpers",978,0.00271558797477669,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1279","Snohomish ",369429," Other construction workers and helpers",1076,0.00291260296295093,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1280","Thurston ",113047," Other construction workers and helpers",472,0.00417525454014702,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1281","King ",1068109," Extraction workers",69,6.46001484867181e-05,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1282","Kitsap ",113865," Extraction workers",267,0.00234488209722039,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1283","Pierce ",360143," Extraction workers",115,0.000319317604396032,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1284","Snohomish ",369429," Extraction workers",70,0.000189481605396436,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1285","Thurston ",113047," Extraction workers",0,0,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1286","King ",1068109," Vehicle and mobile equipment mechanics, installers, and repairers",7644,0.00715657297148512,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1287","Kitsap ",113865," Vehicle and mobile equipment mechanics, installers, and repairers",943,0.00828173714486453,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1288","Pierce ",360143," Vehicle and mobile equipment mechanics, installers, and repairers",6575,0.0182566369469905,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1289","Snohomish ",369429," Vehicle and mobile equipment mechanics, installers, and repairers",8688,0.0235173741097748,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1290","Thurston ",113047," Vehicle and mobile equipment mechanics, installers, and repairers",1210,0.0107035126982582,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1291","King ",1068109," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",13199,0.0123573530416839,"blue_collar","construction\contracting",51900,0.0485905464704445,440871,0.412758435702723,2013
"1292","Kitsap ",113865," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",2229,0.0195758134633118,"blue_collar","construction\contracting",9373,0.0823167786413736,53827,0.472726474333641,2013
"1293","Pierce ",360143," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",8154,0.0226410064890891,"blue_collar","construction\contracting",32093,0.0891118250250595,192560,0.534676503499999,2013
"1294","Snohomish ",369429," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",8304,0.0224779321601715,"blue_collar","construction\contracting",33897,0.0917551139731856,179967,0.487149086834006,2013
"1295","Thurston ",113047," Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers",1938,0.0171433120737392,"blue_collar","construction\contracting",8189,0.0724388970958982,55218,0.488451705927623,2013
"1296","King ",1068109," Assemblers and fabricators",6233,0.00583554674663354,"blue_collar","production",180677,0.169155956929489,440871,0.412758435702723,2013
